lims_pedon_id,user_pedon_id,latitude,longitude,LRR,MLRA,MLRA_ID,MLRA_NAME,LRR_NAME,LRR_MLRA_source,spatial_match_status
37576,S2017CA039010,37.1168321,-119.7304496,C,18,19.0,Sierra Nevada Foothills,"California Subtropical Fruit, Truck, and Specialty Crop Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37371,S2017FL097001,28.0965277777,-81.418736111,U,155,215.0,Southern Florida Flatwoods,"Florida Subtropical Fruit, Truck Crop, and Range Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37372,S2017FL097004,28.0995666662,-81.40015,U,155,215.0,Southern Florida Flatwoods,"Florida Subtropical Fruit, Truck Crop, and Range Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37373,S2017FL097006,28.0928111108,-81.3994833331,U,155,215.0,Southern Florida Flatwoods,"Florida Subtropical Fruit, Truck Crop, and Range Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37374,S2017FL097010,28.1184222222,-81.4352805556,U,155,215.0,Southern Florida Flatwoods,"Florida Subtropical Fruit, Truck Crop, and Range Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37375,S2017FL097015,28.1116527779,-81.421797222,U,155,215.0,Southern Florida Flatwoods,"Florida Subtropical Fruit, Truck Crop, and Range Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37377,S2017FL097023,28.0946416664,-81.4233499998,U,155,215.0,Southern Florida Flatwoods,"Florida Subtropical Fruit, Truck Crop, and Range Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37378,S2017FL097027,28.092062,-81.405325,U,155,215.0,Southern Florida Flatwoods,"Florida Subtropical Fruit, Truck Crop, and Range Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37381,S2017FL097044,28.1260277779,-81.43385,U,155,215.0,Southern Florida Flatwoods,"Florida Subtropical Fruit, Truck Crop, and Range Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37382,S2017FL105002,28.048116667,-81.417061111,U,155,215.0,Southern Florida Flatwoods,"Florida Subtropical Fruit, Truck Crop, and Range Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37379,S2017FL105005,28.0394472222,-81.3934888892,U,155,215.0,Southern Florida Flatwoods,"Florida Subtropical Fruit, Truck Crop, and Range Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37383,S2017FL105009,28.0729694445,-81.4287527773,U,155,215.0,Southern Florida Flatwoods,"Florida Subtropical Fruit, Truck Crop, and Range Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37384,S2017FL105011,28.0706583333,-81.3840694444,U,155,215.0,Southern Florida Flatwoods,"Florida Subtropical Fruit, Truck Crop, and Range Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37385,S2017FL105018,28.048116,-81.417061,U,155,215.0,Southern Florida Flatwoods,"Florida Subtropical Fruit, Truck Crop, and Range Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37386,S2017FL105019,28.0746583334,-81.394827778,U,155,215.0,Southern Florida Flatwoods,"Florida Subtropical Fruit, Truck Crop, and Range Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37376,S2017FL105022,28.0831083329,-81.3923694441,U,155,215.0,Southern Florida Flatwoods,"Florida Subtropical Fruit, Truck Crop, and Range Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37387,S2017FL105036,28.0603388892,-81.3847444444,U,155,215.0,Southern Florida Flatwoods,"Florida Subtropical Fruit, Truck Crop, and Range Region","USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
36810,S2016MA027015,42.5386389,-72.1820833,R,144B,198.0,"New England and Eastern New York Upland, Northern Part",Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37625,S2017MA027001,42.4241944445,-72.2583888891,R,144A,197.0,"New England and Eastern New York Upland, Southern Part",Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37530,S2017MA027005,42.4893333334,-72.2753888887,R,144A,197.0,"New England and Eastern New York Upland, Southern Part",Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37531,S2017MA027006,42.4029166666,-72.2539999998,R,144A,197.0,"New England and Eastern New York Upland, Southern Part",Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37626,S2017MA027008,42.4447777779,-72.2262222226,R,144A,197.0,"New England and Eastern New York Upland, Southern Part",Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37634,S2017MA027011,42.4557500002,-72.2384444443,R,144A,197.0,"New England and Eastern New York Upland, Southern Part",Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37633,S2017MA027013,42.3921111,-72.2544722,R,144A,197.0,"New England and Eastern New York Upland, Southern Part",Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37532,S2017MA027017,42.4816388893,-72.2673055555,R,144A,197.0,"New England and Eastern New York Upland, Southern Part",Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37627,S2017MA027018,42.4321111106,-72.2323055553,R,144A,197.0,"New England and Eastern New York Upland, Southern Part",Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37628,S2017MA027021,42.4522777777,-72.25075,R,144A,197.0,"New England and Eastern New York Upland, Southern Part",Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37533,S2017MA027022,42.4340555555,-72.1989444446,R,144A,197.0,"New England and Eastern New York Upland, Southern Part",Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37629,S2017MA027024,42.459811111,-72.2511388888,R,144A,197.0,"New England and Eastern New York Upland, Southern Part",Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37630,S2017MA027027,42.4302000003,-72.2534166667,R,144A,197.0,"New England and Eastern New York Upland, Southern Part",Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37631,S2017MA027029,42.4661416668,-72.2377333333,R,144A,197.0,"New England and Eastern New York Upland, Southern Part",Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37534,S2017MA027030,42.4229444445,-72.2188888888,R,144A,197.0,"New England and Eastern New York Upland, Southern Part",Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37535,S2017MA027031,42.4673611111,-72.2603055551,R,144A,197.0,"New England and Eastern New York Upland, Southern Part",Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37536,S2017MA027058,42.4698333332,-72.2523611111,R,144A,197.0,"New England and Eastern New York Upland, Southern Part",Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37632,S2017MA027059,42.4807500002,-72.2756111113,R,144A,197.0,"New England and Eastern New York Upland, Southern Part",Northeastern Forage and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37473,S2017ND093001,47.2077,-99.166983,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37474,S2017ND093004,47.171435,-99.051345,F,55B,62.0,Central Black Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37475,S2017ND093007,47.16331,-99.115947,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37476,S2017ND093010,47.21001167,-99.17216167,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37477,S2017ND093011,47.201977,-99.173992,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37478,S2017ND093014,47.119373,-99.057563,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37479,S2017ND093016,47.15684333,-99.11399,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37480,S2017ND093020,47.169265,-99.05691833,F,55B,62.0,Central Black Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37481,S2017ND093022,47.154924,-99.10682,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37482,S2017ND093023,47.21084,-99.171025,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37483,S2017ND093027,47.205558,-99.17562,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37484,S2017ND093029,47.199308,-99.174098,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37485,S2017ND093030,47.17089667,-99.05664167,F,55B,62.0,Central Black Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37486,S2017ND093063,47.164857,-99.110863,F,53B,58.0,Central Dark Brown Glaciated Plains,Northern Great Plains Spring Wheat Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37196,S2016TN001001,35.9321111,-84.2701944,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37197,S2016TN001003,35.9656388,-84.2309444,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37198,S2016TN001009,35.97425,-84.2278611,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37199,S2016TN001012,35.9528888,-84.2486111,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37200,S2016TN001015,35.9648888,-84.2380833,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37201,S2016TN001018,35.9347499,-84.2784722,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37202,S2016TN001021,35.9552777,-84.2213888,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37216,S2016TN001027,35.9161944,-84.2631111,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37217,S2016TN001029,35.9575,-84.2616666,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37218,S2016TN001031,35.9483333,-84.2219444,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37219,S2016TN001033,35.9616666,-84.2269444,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37220,S2016TN001040,35.9755734,-84.303656,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37221,S2016TN145004,35.9066944,-84.2758611,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37222,S2016TN145007,35.925528,-84.330012,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37223,S2016TN145008,35.932852,-84.332737,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37224,S2016TN145010,35.9530555,-84.3322222,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37225,S2016TN145014,35.939941,-84.305628,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37227,S2016TN145032,35.9251943,-84.3299847,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37228,S2016TN145035,35.9744444,-84.3502777,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37229,S2016TN145068,35.9261111,-84.4269444,N,128,175.0,Southern Appalachian Ridges and Valleys,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37293,S2016TN155001,35.6843889,-83.5322778,N,130B,178.0,Southern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37294,S2016TN155002,35.67025,-83.5876111,N,130B,178.0,Southern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37295,S2016TN155003,35.6764722,-83.4747778,N,130B,178.0,Southern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37296,S2016TN155006,35.6789167,-83.6455556,N,130B,178.0,Southern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37297,S2016TN155007,35.68675,-83.5141389,N,130B,178.0,Southern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37298,S2016TN155009,35.6708056,-83.4901667,N,130B,178.0,Southern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37299,S2016TN155012,35.67075,-83.4818611,N,130B,178.0,Southern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37300,S2016TN155017,35.6698611,-83.5225,N,130B,178.0,Southern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37301,S2016TN155019,35.6787222,-83.6424722,N,130B,178.0,Southern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37302,S2016TN155020,35.7033333,-83.3611111,N,130B,178.0,Southern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37303,S2016TN155022,35.6856389,-83.3981667,N,130B,178.0,Southern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37304,S2016TN155025,35.5897222,-83.4757778,N,130B,178.0,Southern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37305,S2016TN155026,35.6834722,-83.6442778,N,130B,178.0,Southern Blue Ridge,East and Central Farming and Forest Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37388,S2017TX497034,33.3213,-97.57744,J,84B,115.0,West Cross Timbers,Southwestern Prairies Cotton and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37389,S2017TX497039,33.3292694441,-97.5835805555,J,84B,115.0,West Cross Timbers,Southwestern Prairies Cotton and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37390,S2017TX497044,33.4163805558,-97.6572694444,J,84B,115.0,West Cross Timbers,Southwestern Prairies Cotton and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37391,S2017TX497048,33.3928000005,-97.5791194449,J,84B,115.0,West Cross Timbers,Southwestern Prairies Cotton and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37392,S2017TX497049,33.4133111106,-97.635988889,J,84B,115.0,West Cross Timbers,Southwestern Prairies Cotton and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37393,S2017TX497050,33.3793611113,-97.6222805553,J,84B,115.0,West Cross Timbers,Southwestern Prairies Cotton and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37394,S2017TX497051,33.3694500001,-97.5946194447,J,84B,115.0,West Cross Timbers,Southwestern Prairies Cotton and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37395,S2017TX497052,33.3996111106,-97.6197694444,J,84B,115.0,West Cross Timbers,Southwestern Prairies Cotton and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37396,S2017TX497054,33.4082333331,-97.6036166667,J,84B,115.0,West Cross Timbers,Southwestern Prairies Cotton and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37397,S2017TX497058,33.3746194442,-97.578561111,J,84B,115.0,West Cross Timbers,Southwestern Prairies Cotton and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37398,S2017TX497059,33.375830556,-97.6317388884,J,84B,115.0,West Cross Timbers,Southwestern Prairies Cotton and Forage Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37157,S2016UT045004,40.1858111,-112.472675,D,28A,29.0,Ancient Lake Bonneville,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37154,S2016UT045008,40.1583972,-112.52135,D,28A,29.0,Ancient Lake Bonneville,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37151,S2016UT045011,40.1507611,-112.4560222,D,28A,29.0,Ancient Lake Bonneville,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37161,S2016UT045012,40.1847667,-112.5294694,D,28A,29.0,Ancient Lake Bonneville,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37152,S2016UT045015,40.1516583,-112.4782417,D,28A,29.0,Ancient Lake Bonneville,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37158,S2016UT045018,40.1972028,-112.4380278,D,28A,29.0,Ancient Lake Bonneville,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37153,S2016UT045024,40.1599389,-112.4851722,D,28A,29.0,Ancient Lake Bonneville,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37156,S2016UT045025,40.1454389,-112.5386806,D,28A,29.0,Ancient Lake Bonneville,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37159,S2016UT045029,40.2196139,-112.4733944,D,28A,29.0,Ancient Lake Bonneville,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
37160,S2016UT045030,40.2014778,-112.5139111,D,28A,29.0,Ancient Lake Bonneville,Western Range and Irrigated Region,"USDA NRCS 2022 MLRA Geographic Database, version 5.2 (MLRA_52)",POINT_WITHIN_MLRA
